player1,numeric,tag_similarity,categorical,tag_numeric,tag_categorical,numeric_categorical,all,player2
Botic van de Zandschulp,0.6383005696071894,,0.6396021490668313,,,,0.6389513593370104,Varvara Gracheva
Adrian Mannarino,0.454947412938335,,0.10660035817780521,,,,0.2807738855580701,Varvara Gracheva
Borna Coric,0.5794405018804435,,0.6396021490668313,,,,0.6095213254736374,Varvara Gracheva
Milos Raonic,0.42896345601385577,,0.5144957554275265,,,,0.4717296057206911,Varvara Gracheva
Qinwen Zheng,0.7714989567886642,,0.5477225575051661,,,,0.6596107571469152,Varvara Gracheva
Shelby Rogers,0.5852381551467362,,0.7071067811865476,,,,0.6461724681666419,Varvara Gracheva
Alexander Bublik,0.6150457399304314,,0.6123724356957946,,,,0.6137090878131131,Varvara Gracheva
Mikael Ymer,0.8174112413295398,,0.6396021490668313,,,,0.7285066951981856,Varvara Gracheva
Marie Bouzkova,0.7746418104692953,,0.5,,,,0.6373209052346476,Varvara Gracheva
Bernabe Zapata Miralles,0.7569751037685721,,0.7559289460184544,,,,0.7564520248935133,Varvara Gracheva
Pablo Carreno Busta,0.6103816873493244,,0.5400617248673216,,,,0.575221706108323,Karolina Muchova
Lesley Pattinama Kerkhove,,,0.6123724356957946,,,,0.6123724356957946,Karolina Muchova
Bibiane Schoofs,,,0.6546536707079772,,,,0.6546536707079772,Karolina Muchova
Anouk Koevermans,,,0.6546536707079772,,,,0.6546536707079772,Karolina Muchova
Corentin Moutet,,,0.5103103630798288,,,,0.5103103630798288,Karolina Muchova
Lexie Stevens,,,0.6546536707079772,,,,0.6546536707079772,Karolina Muchova
Edan Leshem,,,0.6546536707079772,,,,0.6546536707079772,Karolina Muchova
Oksana Kalashnikova,,,0.6123724356957946,,,,0.6123724356957946,Karolina Muchova
Viktoria Hruncakova,,,0.769800358919501,,,,0.769800358919501,Karolina Muchova
Magali Kempen,,,0.6546536707079772,,,,0.6546536707079772,Karolina Muchova
Pavel Kotov,,,0.6123724356957946,,,,0.6123724356957946,Karolina Muchova
Venus Williams,,,0.5222329678670935,,,,0.5222329678670935,Karolina Muchova
Alexei Popyrin,,,0.5773502691896257,,,,0.5773502691896257,Karolina Muchova
Miyu Kato,,,0.6546536707079772,,,,0.6546536707079772,Karolina Muchova
Sachia Vickery,,,0.7205766921228921,,,,0.7205766921228921,Karolina Muchova
David Goffin,,,0.5477225575051661,,,,0.5477225575051661,Karolina Muchova
Pierre-Hugues Herbert,,,0.7302967433402214,,,,0.7302967433402214,Karolina Muchova
Yue Yuan,,,0.6123724356957946,,,,0.6123724356957946,Karolina Muchova
Noah Gabriel,,,0.5163977794943222,,,,0.5163977794943222,Karolina Muchova
Rinky Hijikata,,,0.5773502691896257,,,,0.5773502691896257,Karolina Muchova
Carol Zhao,,,0.5773502691896257,,,,0.5773502691896257,Karolina Muchova
Ana Konjuh,,,0.769800358919501,,,,0.769800358919501,Karolina Muchova
Kimberly Birrell,,,0.6092717958449424,,,,0.6092717958449424,Karolina Muchova
Jesika Maleckova,,,0.769800358919501,,,,0.769800358919501,Karolina Muchova
Alec Deckers,,,0.6123724356957946,,,,0.6123724356957946,Karolina Muchova
Eva Lys,,,0.6735753140545634,,,,0.6735753140545634,Karolina Muchova
Ilya Ivashka,,,0.6123724356957946,,,,0.6123724356957946,Karolina Muchova
Max Purcell,,,0.4811252243246881,,,,0.4811252243246881,Karolina Muchova
Eva Vedder,,,0.6546536707079772,,,,0.6546536707079772,Karolina Muchova
Zeynep Sonmez,,,0.5163977794943222,,,,0.5163977794943222,Karolina Muchova
Polina Kudermetova,,,0.6546536707079772,,,,0.6546536707079772,Karolina Muchova
Ashlyn Krueger,,,0.5773502691896257,,,,0.5773502691896257,Karolina Muchova
Priscilla Hon,,,0.5773502691896257,,,,0.5773502691896257,Karolina Muchova
Gijs Brouwer,,,0.4811252243246881,,,,0.4811252243246881,Karolina Muchova
Coco Vandeweghe,,,0.3849001794597505,,,,0.3849001794597505,Karolina Muchova
Emina Bektas,,,0.5773502691896257,,,,0.5773502691896257,Karolina Muchova
Robin Haase,,,0.6546536707079772,,,,0.6546536707079772,Karolina Muchova
Erin Routliffe,,,0.6390096504226938,,,,0.6390096504226938,Karolina Muchova
Ekaterina Makarova,,,0.5773502691896258,,,,0.5773502691896258,Karolina Muchova
Jasmijn Gimbrere ,,,0.5103103630798288,,,,0.5103103630798288,Karolina Muchova
Susan Bandecchi,,,0.5892556509887896,,,,0.5892556509887896,Karolina Muchova
Kristina Dmitruk,,,0.5773502691896258,,,,0.5773502691896258,Karolina Muchova
Raluka Serban,,,0.6735753140545634,,,,0.6735753140545634,Karolina Muchova
Lucrezia Stefanini,,,0.6735753140545634,,,,0.6735753140545634,Karolina Muchova
Laslo Djere,,,0.769800358919501,,,,0.769800358919501,Karolina Muchova
Giovanni Mpetshi Perricard,,,0.7144345083117604,,,,0.7144345083117604,Karolina Muchova
Katie Volynets,,,0.5773502691896257,,,,0.5773502691896257,Karolina Muchova
Zizou Bergs,,,0.5773502691896257,,,,0.5773502691896257,Karolina Muchova
Jesper de Jong,,,0.6546536707079772,,,,0.6546536707079772,Karolina Muchova
Ankita Raina,,,0.5163977794943222,,,,0.5163977794943222,Karolina Muchova
Dalila Jakupovic,,,0.8164965809277261,,,,0.8164965809277261,Karolina Muchova
Natalija Stevanovic,,,0.5892556509887896,,,,0.5892556509887896,Karolina Muchova
Lena Papadakis,,,0.5892556509887896,,,,0.5892556509887896,Karolina Muchova
Dayne Kelly,,,0.6546536707079772,,,,0.6546536707079772,Karolina Muchova
Jessika Ponchet,,,0.6735753140545634,,,,0.6735753140545634,Karolina Muchova
Ellen Perez,,,0.5222329678670935,,,,0.5222329678670935,Karolina Muchova
Lloyd Harris,,,0.5773502691896257,,,,0.5773502691896257,Karolina Muchova
Mackenzie McDonald,,,0.5477225575051661,,,,0.5477225575051661,Karolina Muchova
Jordan Thompson,,,0.47140452079103173,,,,0.47140452079103173,Karolina Muchova
Mai Hontama,,,0.6123724356957946,,,,0.6123724356957946,Karolina Muchova
Arthur Fils,,,0.6963106238227914,,,,0.6963106238227914,Karolina Muchova
Sabine Lisicki,,,0.6735753140545634,,,,0.6735753140545634,Karolina Muchova
Greet Minnen,,,0.4364357804719848,,,,0.4364357804719848,Karolina Muchova
Jelle Sels,,,0.6546536707079772,,,,0.6546536707079772,Karolina Muchova
Celine Naef,,,0.6735753140545634,,,,0.6735753140545634,Karolina Muchova
Taylah Preston,,,0.5103103630798288,,,,0.5103103630798288,Karolina Muchova
Marc-Andrea Huesler,,,0.5773502691896257,,,,0.5773502691896257,Karolina Muchova
Jason Kubler,,,0.5773502691896257,,,,0.5773502691896257,Karolina Muchova
Arthur Rinderknech,,,0.6390096504226938,,,,0.6390096504226938,Karolina Muchova
Dalma Galfi,,,0.769800358919501,,,,0.769800358919501,Karolina Muchova
Andrea Vavassori,,,0.5892556509887896,,,,0.5892556509887896,Karolina Muchova
Yanina Wickmayer,,,0.6123724356957946,,,,0.6123724356957946,Karolina Muchova
Ricardas Berankis,,,0.769800358919501,,,,0.769800358919501,Karolina Muchova
Shelby Rogers,0.7023600725650961,,0.3849001794597505,,,,0.5436301260124233,Karolina Muchova
Aliaksandra Sasnovich,0.7158177654398238,,0.8215838362577491,,,,0.7687008008487864,Karolina Muchova
Ysaline Bonaventure,0.6757329878945014,,0.5,,,,0.5878664939472507,Karolina Muchova
Elise Mertens,0.5695531939263296,,0.5,,,,0.5347765969631648,Karolina Muchova
Varvara Gracheva,0.7051268649841851,,0.6123724356957946,,,,0.6587496503399899,Karolina Muchova
Maxime Cressy,0.559662895873248,,0.4166666666666667,,,,0.4881647812699573,Karolina Muchova
Ekaterina Alexandrova,0.7546618521960449,,0.4364357804719848,,,,0.5955488163340148,Karolina Muchova
Tim van Rijthoven,0.6546729622425344,,0.18257418583505536,,,,0.41862357403879485,Karolina Muchova
Rebecca Peterson,0.6914845534613079,,0.6092717958449424,,,,0.6503781746531252,Karolina Muchova
Alexander Bublik,0.6370384701251119,,0.8333333333333334,,,,0.7351859017292226,Karolina Muchova
Elina Svitolina,0.5540685931867175,,0.5400617248673216,,,,0.5470651590270196,Karolina Muchova
Marie Bouzkova,0.8502574348959778,,0.6123724356957946,,,,0.7313149352958862,Karolina Muchova
Marin Cilic,0.485885483982117,,0.5,,,,0.4929427419910585,Karolina Muchova
Evgeniya Rodina,0.5068589147182353,,0.6123724356957946,,,,0.5596156752070149,Karolina Muchova
Caty Mcnally,0.7002518159576723,,0.8333333333333334,,,,0.7667925746455029,Karolina Muchova
Brandon Nakashima,0.6251936080762525,,0.75,,,,0.6875968040381262,Karolina Muchova
Veronika Kudermetova,0.6271219226533122,,0.5222329678670935,,,,0.5746774452602028,Karolina Muchova
Bianca Andreescu,0.6324093245326627,,0.6708203932499369,,,,0.6516148588912998,Karolina Muchova
Alison Riske-Amritraj,0.5740118668663825,,0.4166666666666667,,,,0.4953392667665246,Karolina Muchova
Bernabe Zapata Miralles,0.7801359991687734,,0.6172133998483676,,,,0.6986746995085705,Karolina Muchova
Roberto Bautista Agut,0.5192865176970656,,0.4166666666666667,,,,0.46797659218186616,Karolina Muchova
Liudmila Samsonova,0.7602164354281187,,0.5773502691896257,,,,0.6687833523088722,Karolina Muchova
Petra Martic,0.6055790401824894,,0.6963106238227914,,,,0.6509448320026404,Karolina Muchova
Ugo Humbert,0.7400418670027633,,0.5222329678670935,,,,0.6311374174349285,Karolina Muchova
Milos Raonic,0.5142101138833849,,0.4900980294098034,,,,0.5021540716465942,Karolina Muchova
Anna-Lena Friedsam,0.6269349518960433,,0.6390096504226938,,,,0.6329723011593685,Karolina Muchova
Victoria Azarenka,0.43278997125347785,,0.5,,,,0.4663949856267389,Karolina Muchova
Botic van de Zandschulp,0.7030047821599535,,0.7833494518006403,,,,0.743177116980297,Karolina Muchova
Borna Coric,0.7013826564657581,,0.6963106238227914,,,,0.6988466401442748,Karolina Muchova
Belinda Bencic,0.6831719052279199,,0.4166666666666667,,,,0.5499192859472933,Karolina Muchova
Anna Blinkova,0.7592039843443563,,0.6123724356957946,,,,0.6857882100200754,Karolina Muchova
Tallon Griekspoor,0.7339808074762902,,0.5477225575051661,,,,0.6408516824907282,Karolina Muchova
Qinwen Zheng,0.6403678218160679,,0.7453559924999299,,,,0.6928619071579989,Karolina Muchova
Adrian Mannarino,0.5486496980062877,,0.26111648393354675,,,,0.40488309096991726,Karolina Muchova
Mikael Ymer,0.7414907559190199,,0.6092717958449424,,,,0.6753812758819812,Karolina Muchova
Daniil Medvedev,0.49235137582209126,,0.5222329678670935,,,,0.5072921718445924,Karolina Muchova
Alex de Minaur,0.7957131284937724,,0.4082482904638631,,,,0.6019807094788178,Karolina Muchova
Felix Auger-Aliassime,0.599236190096594,,0.4629100498862757,,,,0.5310731199914349,Karolina Muchova
Emil Ruusuvuori,0.6730565453582775,,0.6092717958449424,,,,0.64116417060161,Karolina Muchova
Miomir Kecmanovic,0.719826228848407,,0.6963106238227914,,,,0.7080684263355992,Karolina Muchova
Anna Blinkova,0.7592039843443563,,0.6123724356957946,,,,0.6857882100200754,Karolina Muchova
Jannik Sinner,,,0.560448538317805,,,,0.560448538317805,Karolina Muchova
Daniil Medvedev,0.49235137582209126,,0.5222329678670935,,,,0.5072921718445924,Karolina Muchova
Botic van de Zandschulp,0.7030047821599535,,0.7833494518006403,,,,0.743177116980297,Karolina Muchova
Elise Mertens,0.5695531939263296,,0.5,,,,0.5347765969631648,Karolina Muchova
Petra Martic,0.6055790401824894,,0.6963106238227914,,,,0.6509448320026404,Karolina Muchova
Mikael Ymer,0.7414907559190199,,0.6092717958449424,,,,0.6753812758819812,Karolina Muchova
Borna Coric,0.7013826564657581,,0.6963106238227914,,,,0.6988466401442748,Karolina Muchova
Shelby Rogers,0.7023600725650961,,0.3849001794597505,,,,0.5436301260124233,Karolina Muchova
Bernabe Zapata Miralles,0.7801359991687734,,0.6172133998483676,,,,0.6986746995085705,Karolina Muchova
Bianca Andreescu,0.6324093245326627,,0.6708203932499369,,,,0.6516148588912998,Karolina Muchova
Marin Cilic,0.485885483982117,,0.5,,,,0.4929427419910585,Karolina Muchova
Victoria Azarenka,0.43278997125347785,,0.5,,,,0.4663949856267389,Karolina Muchova
Anna-Lena Friedsam,0.6269349518960433,,0.6390096504226938,,,,0.6329723011593685,Karolina Muchova
Rebecca Peterson,0.6914845534613079,,0.6092717958449424,,,,0.6503781746531252,Karolina Muchova
Elina Svitolina,0.5540685931867175,,0.5400617248673216,,,,0.5470651590270196,Karolina Muchova
Alex de Minaur,0.7957131284937724,,0.4082482904638631,,,,0.6019807094788178,Karolina Muchova
Veronika Kudermetova,0.6271219226533122,,0.5222329678670935,,,,0.5746774452602028,Karolina Muchova
Marie Bouzkova,0.8502574348959778,,0.6123724356957946,,,,0.7313149352958862,Karolina Muchova
Ysaline Bonaventure,0.6757329878945014,,0.5,,,,0.5878664939472507,Karolina Muchova
Roberto Bautista Agut,0.5192865176970656,,0.4166666666666667,,,,0.46797659218186616,Karolina Muchova
Varvara Gracheva,0.7051268649841851,,0.6123724356957946,,,,0.6587496503399899,Karolina Muchova
Miomir Kecmanovic,0.719826228848407,,0.6963106238227914,,,,0.7080684263355992,Karolina Muchova
Liudmila Samsonova,0.7602164354281187,,0.5773502691896257,,,,0.6687833523088722,Karolina Muchova
Pablo Carreno Busta,0.6103816873493244,,0.5400617248673216,,,,0.575221706108323,Karolina Muchova
Emil Ruusuvuori,0.6730565453582775,,0.6092717958449424,,,,0.64116417060161,Karolina Muchova
Brandon Nakashima,0.6251936080762525,,0.75,,,,0.6875968040381262,Karolina Muchova
Felix Auger-Aliassime,0.599236190096594,,0.4629100498862757,,,,0.5310731199914349,Karolina Muchova
Tallon Griekspoor,0.7339808074762902,,0.5477225575051661,,,,0.6408516824907282,Karolina Muchova
Ekaterina Alexandrova,0.7546618521960449,,0.4364357804719848,,,,0.5955488163340148,Karolina Muchova
Maxime Cressy,0.559662895873248,,0.4166666666666667,,,,0.4881647812699573,Karolina Muchova
Ugo Humbert,0.7400418670027633,,0.5222329678670935,,,,0.6311374174349285,Karolina Muchova
Caty Mcnally,0.7002518159576723,,0.8333333333333334,,,,0.7667925746455029,Karolina Muchova
Alison Riske-Amritraj,0.5740118668663825,,0.4166666666666667,,,,0.4953392667665246,Karolina Muchova
Qinwen Zheng,0.6403678218160679,,0.7453559924999299,,,,0.6928619071579989,Karolina Muchova
Aliaksandra Sasnovich,0.7158177654398238,,0.8215838362577491,,,,0.7687008008487864,Karolina Muchova
Tim van Rijthoven,0.6546729622425344,,0.18257418583505536,,,,0.41862357403879485,Karolina Muchova
Adrian Mannarino,0.5486496980062877,,0.26111648393354675,,,,0.40488309096991726,Karolina Muchova
Belinda Bencic,0.6831719052279199,,0.4166666666666667,,,,0.5499192859472933,Karolina Muchova
Alexander Bublik,0.6370384701251119,,0.8333333333333334,,,,0.7351859017292226,Karolina Muchova
Milos Raonic,0.5142101138833849,,0.4900980294098034,,,,0.5021540716465942,Karolina Muchova
Evgeniya Rodina,0.5068589147182353,,0.6123724356957946,,,,0.5596156752070149,Karolina Muchova
Varvara Gracheva,0.7387927432337592,,0.6123724356957946,,,,0.6755825894647769,Caty Mcnally
Zizou Bergs,,,0.5773502691896257,,,,0.5773502691896257,Caty Mcnally
Laslo Djere,,,0.5773502691896257,,,,0.5773502691896257,Caty Mcnally
Oksana Kalashnikova,,,0.5103103630798288,,,,0.5103103630798288,Caty Mcnally
Jessika Ponchet,,,0.5773502691896257,,,,0.5773502691896257,Caty Mcnally
Dayne Kelly,,,0.6546536707079772,,,,0.6546536707079772,Caty Mcnally
Coco Vandeweghe,,,0.5773502691896257,,,,0.5773502691896257,Caty Mcnally
Viktoria Hruncakova,,,0.5773502691896257,,,,0.5773502691896257,Caty Mcnally
Ana Konjuh,,,0.5773502691896257,,,,0.5773502691896257,Caty Mcnally
Marc-Andrea Huesler,,,0.4811252243246881,,,,0.4811252243246881,Caty Mcnally
Pierre-Hugues Herbert,,,0.6390096504226938,,,,0.6390096504226938,Caty Mcnally
Dalila Jakupovic,,,0.6123724356957946,,,,0.6123724356957946,Caty Mcnally
Eva Vedder,,,0.6546536707079772,,,,0.6546536707079772,Caty Mcnally
Sachia Vickery,,,0.8807048459279793,,,,0.8807048459279793,Caty Mcnally
Pavel Kotov,,,0.6123724356957946,,,,0.6123724356957946,Caty Mcnally
Lloyd Harris,,,0.5773502691896257,,,,0.5773502691896257,Caty Mcnally
Eva Lys,,,0.5773502691896257,,,,0.5773502691896257,Caty Mcnally
Polina Kudermetova,,,0.6546536707079772,,,,0.6546536707079772,Caty Mcnally
Jason Kubler,,,0.5773502691896257,,,,0.5773502691896257,Caty Mcnally
Zeynep Sonmez,,,0.5163977794943222,,,,0.5163977794943222,Caty Mcnally
Sabine Lisicki,,,0.5773502691896257,,,,0.5773502691896257,Caty Mcnally
Robin Haase,,,0.6546536707079772,,,,0.6546536707079772,Caty Mcnally
Arthur Fils,,,0.6092717958449424,,,,0.6092717958449424,Caty Mcnally
Alec Deckers,,,0.6123724356957946,,,,0.6123724356957946,Caty Mcnally
Venus Williams,,,0.6963106238227914,,,,0.6963106238227914,Caty Mcnally
Bibiane Schoofs,,,0.6546536707079772,,,,0.6546536707079772,Caty Mcnally
Ellen Perez,,,0.5222329678670935,,,,0.5222329678670935,Caty Mcnally
Kristina Dmitruk,,,0.5773502691896258,,,,0.5773502691896258,Caty Mcnally
Ashlyn Krueger,,,0.769800358919501,,,,0.769800358919501,Caty Mcnally
Erin Routliffe,,,0.6390096504226938,,,,0.6390096504226938,Caty Mcnally
Anouk Koevermans,,,0.6546536707079772,,,,0.6546536707079772,Caty Mcnally
Yanina Wickmayer,,,0.6123724356957946,,,,0.6123724356957946,Caty Mcnally
Natalija Stevanovic,,,0.47140452079103173,,,,0.47140452079103173,Caty Mcnally
Giovanni Mpetshi Perricard,,,0.6123724356957946,,,,0.6123724356957946,Caty Mcnally
Lena Papadakis,,,0.47140452079103173,,,,0.47140452079103173,Caty Mcnally
Lesley Pattinama Kerkhove,,,0.6123724356957946,,,,0.6123724356957946,Caty Mcnally
Noah Gabriel,,,0.5163977794943222,,,,0.5163977794943222,Caty Mcnally
Edan Leshem,,,0.6546536707079772,,,,0.6546536707079772,Caty Mcnally
Emina Bektas,,,0.769800358919501,,,,0.769800358919501,Caty Mcnally
Rinky Hijikata,,,0.5773502691896257,,,,0.5773502691896257,Caty Mcnally
Kimberly Birrell,,,0.6092717958449424,,,,0.6092717958449424,Caty Mcnally
Mackenzie McDonald,,,0.7302967433402214,,,,0.7302967433402214,Caty Mcnally
Jelle Sels,,,0.6546536707079772,,,,0.6546536707079772,Caty Mcnally
Magali Kempen,,,0.6546536707079772,,,,0.6546536707079772,Caty Mcnally
Ankita Raina,,,0.5163977794943222,,,,0.5163977794943222,Caty Mcnally
Corentin Moutet,,,0.4082482904638631,,,,0.4082482904638631,Caty Mcnally
Jordan Thompson,,,0.47140452079103173,,,,0.47140452079103173,Caty Mcnally
Jesika Maleckova,,,0.5773502691896257,,,,0.5773502691896257,Caty Mcnally
Raluka Serban,,,0.5773502691896257,,,,0.5773502691896257,Caty Mcnally
Ricardas Berankis,,,0.5773502691896257,,,,0.5773502691896257,Caty Mcnally
Katie Volynets,,,0.769800358919501,,,,0.769800358919501,Caty Mcnally
Gijs Brouwer,,,0.4811252243246881,,,,0.4811252243246881,Caty Mcnally
David Goffin,,,0.5477225575051661,,,,0.5477225575051661,Caty Mcnally
Alexei Popyrin,,,0.5773502691896257,,,,0.5773502691896257,Caty Mcnally
Ekaterina Makarova,,,0.5773502691896258,,,,0.5773502691896258,Caty Mcnally
Jesper de Jong,,,0.6546536707079772,,,,0.6546536707079772,Caty Mcnally
Lexie Stevens,,,0.6546536707079772,,,,0.6546536707079772,Caty Mcnally
Celine Naef,,,0.5773502691896257,,,,0.5773502691896257,Caty Mcnally
Miyu Kato,,,0.6546536707079772,,,,0.6546536707079772,Caty Mcnally
Taylah Preston,,,0.5103103630798288,,,,0.5103103630798288,Caty Mcnally
Ilya Ivashka,,,0.6123724356957946,,,,0.6123724356957946,Caty Mcnally
Lucrezia Stefanini,,,0.5773502691896257,,,,0.5773502691896257,Caty Mcnally
Priscilla Hon,,,0.5773502691896257,,,,0.5773502691896257,Caty Mcnally
Yue Yuan,,,0.6123724356957946,,,,0.6123724356957946,Caty Mcnally
Mai Hontama,,,0.6123724356957946,,,,0.6123724356957946,Caty Mcnally
Jasmijn Gimbrere ,,,0.5103103630798288,,,,0.5103103630798288,Caty Mcnally
Andrea Vavassori,,,0.47140452079103173,,,,0.47140452079103173,Caty Mcnally
Arthur Rinderknech,,,0.5477225575051661,,,,0.5477225575051661,Caty Mcnally
Max Purcell,,,0.4811252243246881,,,,0.4811252243246881,Caty Mcnally
Susan Bandecchi,,,0.47140452079103173,,,,0.47140452079103173,Caty Mcnally
Greet Minnen,,,0.4364357804719848,,,,0.4364357804719848,Caty Mcnally
Carol Zhao,,,0.769800358919501,,,,0.769800358919501,Caty Mcnally
Dalma Galfi,,,0.5773502691896257,,,,0.5773502691896257,Caty Mcnally
Veronika Kudermetova,0.6206535384921729,,0.5222329678670935,,,,0.5714432531796332,Caty Mcnally
Bianca Andreescu,0.6583424629681777,,0.8198915917499229,,,,0.7391170273590503,Caty Mcnally
Belinda Bencic,0.6319089109138136,,0.3333333333333333,,,,0.48262112212357344,Caty Mcnally
Borna Coric,0.634038352298646,,0.5222329678670935,,,,0.5781356600828698,Caty Mcnally
Anna-Lena Friedsam,0.514628189407191,,0.5477225575051661,,,,0.5311753734561786,Caty Mcnally
Felix Auger-Aliassime,0.6932884401191204,,0.6172133998483676,,,,0.655250919983744,Caty Mcnally
Tim van Rijthoven,0.5803735519338759,,0.18257418583505536,,,,0.3814738688844656,Caty Mcnally
Bernabe Zapata Miralles,0.6881618726033528,,0.5400617248673216,,,,0.6141117987353373,Caty Mcnally
Ysaline Bonaventure,0.550009039532379,,0.5,,,,0.5250045197661894,Caty Mcnally
Adrian Mannarino,0.45129713895867646,,0.17407765595569785,,,,0.31268739745718716,Caty Mcnally
Alison Riske-Amritraj,0.4690838633549063,,0.5833333333333334,,,,0.5262085983441198,Caty Mcnally
Emil Ruusuvuori,0.691728051345009,,0.6092717958449424,,,,0.6504999235949758,Caty Mcnally
Anna Blinkova,0.6714880363136361,,0.6123724356957946,,,,0.6419302360047153,Caty Mcnally
Maxime Cressy,0.5581787047032786,,0.5833333333333334,,,,0.570756019018306,Caty Mcnally
Elise Mertens,0.555929391422321,,0.5,,,,0.5279646957111606,Caty Mcnally
Mikael Ymer,0.6968879573685772,,0.6092717958449424,,,,0.6530798766067598,Caty Mcnally
Alexander Bublik,0.6210380983987026,,0.75,,,,0.6855190491993512,Caty Mcnally
Miomir Kecmanovic,0.7796517517276663,,0.5222329678670935,,,,0.6509423597973799,Caty Mcnally
Brandon Nakashima,0.6923038252375764,,0.9166666666666666,,,,0.8044852459521215,Caty Mcnally
Roberto Bautista Agut,0.4438575550298028,,0.3333333333333333,,,,0.38859544418156805,Caty Mcnally
Botic van de Zandschulp,0.6500738064624776,,0.7833494518006403,,,,0.716711629131559,Caty Mcnally
Milos Raonic,0.4576814614678617,,0.6301260378126043,,,,0.543903749640233,Caty Mcnally
Ugo Humbert,0.7272624149033919,,0.4351941398892446,,,,0.5812282773963182,Caty Mcnally
Evgeniya Rodina,0.42042470845848606,,0.6123724356957946,,,,0.5163985720771403,Caty Mcnally
Pablo Carreno Busta,0.5140098059936661,,0.4629100498862757,,,,0.4884599279399709,Caty Mcnally
Aliaksandra Sasnovich,0.5649631293219707,,0.8215838362577491,,,,0.6932734827898599,Caty Mcnally
Marin Cilic,0.4314868402963874,,0.3333333333333333,,,,0.38241008681486033,Caty Mcnally
Daniil Medvedev,0.5085560849447458,,0.5222329678670935,,,,0.5153945264059197,Caty Mcnally
Victoria Azarenka,0.39217993297749915,,0.5,,,,0.44608996648874955,Caty Mcnally
Elina Svitolina,0.48516180430271144,,0.4629100498862757,,,,0.4740359270944936,Caty Mcnally
Petra Martic,0.4933034291635493,,0.5222329678670935,,,,0.5077681985153214,Caty Mcnally
Qinwen Zheng,0.8136935289886825,,0.7453559924999299,,,,0.7795247607443062,Caty Mcnally
Ekaterina Alexandrova,0.6224797749537946,,0.4364357804719848,,,,0.5294577777128897,Caty Mcnally
Karolina Muchova,0.7002518159576723,,0.8333333333333334,,,,0.7667925746455029,Caty Mcnally
Rebecca Peterson,0.5555053619178443,,0.6092717958449424,,,,0.5823885788813934,Caty Mcnally
Shelby Rogers,0.5552685712414471,,0.5773502691896257,,,,0.5663094202155364,Caty Mcnally
Tallon Griekspoor,0.6690216195800184,,0.5477225575051661,,,,0.6083720885425923,Caty Mcnally
Marie Bouzkova,0.751493560384556,,0.4082482904638631,,,,0.5798709254242095,Caty Mcnally
Alex de Minaur,0.8012220272691848,,0.4082482904638631,,,,0.604735158866524,Caty Mcnally
Liudmila Samsonova,0.7696252831468138,,0.5773502691896257,,,,0.6734877761682198,Caty Mcnally
Milos Raonic,0.4576814614678617,,0.6301260378126043,,,,0.543903749640233,Caty Mcnally
Jannik Sinner,,,0.48038446141526137,,,,0.48038446141526137,Caty Mcnally
Emil Ruusuvuori,0.691728051345009,,0.6092717958449424,,,,0.6504999235949758,Caty Mcnally
Belinda Bencic,0.6319089109138136,,0.3333333333333333,,,,0.48262112212357344,Caty Mcnally
Elina Svitolina,0.48516180430271144,,0.4629100498862757,,,,0.4740359270944936,Caty Mcnally
Mikael Ymer,0.6968879573685772,,0.6092717958449424,,,,0.6530798766067598,Caty Mcnally
Miomir Kecmanovic,0.7796517517276663,,0.5222329678670935,,,,0.6509423597973799,Caty Mcnally
Ekaterina Alexandrova,0.6224797749537946,,0.4364357804719848,,,,0.5294577777128897,Caty Mcnally
Rebecca Peterson,0.5555053619178443,,0.6092717958449424,,,,0.5823885788813934,Caty Mcnally
Alex de Minaur,0.8012220272691848,,0.4082482904638631,,,,0.604735158866524,Caty Mcnally
Elise Mertens,0.555929391422321,,0.5,,,,0.5279646957111606,Caty Mcnally
Aliaksandra Sasnovich,0.5649631293219707,,0.8215838362577491,,,,0.6932734827898599,Caty Mcnally
Evgeniya Rodina,0.42042470845848606,,0.6123724356957946,,,,0.5163985720771403,Caty Mcnally
Ugo Humbert,0.7272624149033919,,0.4351941398892446,,,,0.5812282773963182,Caty Mcnally
Shelby Rogers,0.5552685712414471,,0.5773502691896257,,,,0.5663094202155364,Caty Mcnally
Marin Cilic,0.4314868402963874,,0.3333333333333333,,,,0.38241008681486033,Caty Mcnally
Botic van de Zandschulp,0.6500738064624776,,0.7833494518006403,,,,0.716711629131559,Caty Mcnally
Anna Blinkova,0.6714880363136361,,0.6123724356957946,,,,0.6419302360047153,Caty Mcnally
Tallon Griekspoor,0.6690216195800184,,0.5477225575051661,,,,0.6083720885425923,Caty Mcnally
Bernabe Zapata Miralles,0.6881618726033528,,0.5400617248673216,,,,0.6141117987353373,Caty Mcnally
Qinwen Zheng,0.8136935289886825,,0.7453559924999299,,,,0.7795247607443062,Caty Mcnally
Maxime Cressy,0.5581787047032786,,0.5833333333333334,,,,0.570756019018306,Caty Mcnally
Borna Coric,0.634038352298646,,0.5222329678670935,,,,0.5781356600828698,Caty Mcnally
Alexander Bublik,0.6210380983987026,,0.75,,,,0.6855190491993512,Caty Mcnally
Alison Riske-Amritraj,0.4690838633549063,,0.5833333333333334,,,,0.5262085983441198,Caty Mcnally
Karolina Muchova,0.7002518159576723,,0.8333333333333334,,,,0.7667925746455029,Caty Mcnally
Brandon Nakashima,0.6923038252375764,,0.9166666666666666,,,,0.8044852459521215,Caty Mcnally
